Make,Model,Year,Cab Type,Advertised Bed Length,OEM Cab Name,Interior Bed Length (in),Interior Width (in),Wheelhouse Width (in),Bed Depth (in),Wheelbase (in),Bed Construction,Notes
Nissan,Titan,2025,Crew Cab,5.75 ft,,,,,,,,
Nissan,Titan,2025,Crew Cab,6.5 ft,,,,,,,,
Nissan,Titan,2026,Regular Cab,8 ft,,,,,,,,
Nissan,Titan,2026,Regular Cab,6.5 ft,,,,,,,,
Nissan,Titan,2026,Extended Cab,6 ft,,,,,,,,
Nissan,Titan,2026,Extended Cab,6.5 ft,,,,,,,,
Nissan,Titan,2026,Crew Cab,5 ft,,,,,,,,
Nissan,Titan,2026,Crew Cab,5.5 ft,,,,,,,,
Nissan,Titan,2026,Crew Cab,5.75 ft,,,,,,,,
Nissan,Titan,2026,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2010,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2010,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2010,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2010,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2010,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2010,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2010,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2010,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2011,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2011,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2011,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2011,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2011,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2011,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2011,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2011,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2012,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2012,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2012,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2012,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2012,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2012,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2012,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2012,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2013,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2013,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2013,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2013,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2013,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2013,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2013,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2013,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2014,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2014,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2014,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2014,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2014,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2014,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2014,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2014,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2015,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2015,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2015,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2015,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2015,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2015,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2015,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2015,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2016,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2016,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2016,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2016,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2016,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2016,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2016,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2016,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2017,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2017,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2017,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2017,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2017,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2017,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2017,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2017,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2018,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2018,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2018,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2018,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2018,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2018,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2018,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2018,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2019,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2019,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2019,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2019,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2019,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2019,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2019,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2019,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2020,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2020,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2020,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2020,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2020,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2020,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2020,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2020,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2021,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2021,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2021,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2021,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2021,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2021,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2021,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2021,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2022,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2022,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2022,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2022,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2022,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2022,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2022,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2022,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2023,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2023,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2023,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2023,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2023,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2023,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2023,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2023,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2024,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2024,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2024,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2024,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2024,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2024,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2024,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2024,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2025,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2025,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2025,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2025,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2025,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2025,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2025,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2025,Crew Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2026,Regular Cab,8 ft,,,,,,,,
Honda,Ridgeline,2026,Regular Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2026,Extended Cab,6 ft,,,,,,,,
Honda,Ridgeline,2026,Extended Cab,6.5 ft,,,,,,,,
Honda,Ridgeline,2026,Crew Cab,5 ft,,,,,,,,
Honda,Ridgeline,2026,Crew Cab,5.5 ft,,,,,,,,
Honda,Ridgeline,2026,Crew Cab,5.75 ft,,,,,,,,
Honda,Ridgeline,2026,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2010,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2010,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2010,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2010,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2010,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2010,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2010,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2010,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2011,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2011,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2011,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2011,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2011,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2011,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2011,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2011,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2012,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2012,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2012,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2012,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2012,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2012,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2012,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2012,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2013,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2013,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2013,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2013,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2013,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2013,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2013,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2013,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2014,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2014,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2014,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2014,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2014,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2014,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2014,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2014,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2015,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2015,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2015,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2015,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2015,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2015,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2015,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2015,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2016,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2016,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2016,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2016,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2016,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2016,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2016,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2016,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2017,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2017,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2017,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2017,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2017,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2017,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2017,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2017,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2018,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2018,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2018,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2018,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2018,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2018,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2018,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2018,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2019,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2019,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2019,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2019,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2019,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2019,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2019,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2019,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2020,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2020,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2020,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2020,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2020,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2020,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2020,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2020,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2021,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2021,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2021,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2021,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2021,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2021,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2021,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2021,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2022,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2022,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2022,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2022,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2022,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2022,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2022,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2022,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2023,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2023,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2023,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2023,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2023,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2023,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2023,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2023,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2024,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2024,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2024,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2024,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2024,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2024,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2024,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2024,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2025,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2025,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2025,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2025,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2025,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2025,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2025,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2025,Crew Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2026,Regular Cab,8 ft,,,,,,,,
Jeep,Gladiator,2026,Regular Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2026,Extended Cab,6 ft,,,,,,,,
Jeep,Gladiator,2026,Extended Cab,6.5 ft,,,,,,,,
Jeep,Gladiator,2026,Crew Cab,5 ft,,,,,,,,
Jeep,Gladiator,2026,Crew Cab,5.5 ft,,,,,,,,
Jeep,Gladiator,2026,Crew Cab,5.75 ft,,,,,,,,
Jeep,Gladiator,2026,Crew Cab,6.5 ft,,,,,,,,
